country,date,indicator,description,value
United Arab Emirates,2009,NE.IMP.GNFS.ZS,Imports (% of GDP),73.8086264961866
United Arab Emirates,2008,NE.IMP.GNFS.ZS,Imports (% of GDP),69.6456553241827
United Arab Emirates,2007,NE.IMP.GNFS.ZS,Imports (% of GDP),64.4140553654625
United Arab Emirates,2006,NE.IMP.GNFS.ZS,Imports (% of GDP),50.8428719062721
United Arab Emirates,2005,NE.IMP.GNFS.ZS,Imports (% of GDP),51.9675602523703
United Arab Emirates,2004,NE.IMP.GNFS.ZS,Imports (% of GDP),53.0548827099662
United Arab Emirates,2003,NE.IMP.GNFS.ZS,Imports (% of GDP),46.3769702756087
United Arab Emirates,2002,NE.IMP.GNFS.ZS,Imports (% of GDP),43.5683114306968
United Arab Emirates,2001,NE.IMP.GNFS.ZS,Imports (% of GDP),40.7053546013305
New Zealand,2023,BX.KLT.DINV.CD.WD,FDI net inflows (US$),3592037225.12847
New Zealand,2022,BX.KLT.DINV.CD.WD,FDI net inflows (US$),8340194362.34964
New Zealand,2021,BX.KLT.DINV.CD.WD,FDI net inflows (US$),4539913924.62292
New Zealand,2020,BX.KLT.DINV.CD.WD,FDI net inflows (US$),4135119591.14727
New Zealand,2019,BX.KLT.DINV.CD.WD,FDI net inflows (US$),2915754514.32092
New Zealand,2018,BX.KLT.DINV.CD.WD,FDI net inflows (US$),2516488849.6393
New Zealand,2017,BX.KLT.DINV.CD.WD,FDI net inflows (US$),2390035935.47737
New Zealand,2016,BX.KLT.DINV.CD.WD,FDI net inflows (US$),2008111275.18134
New Zealand,2015,BX.KLT.DINV.CD.WD,FDI net inflows (US$),-73372796.4211776
New Zealand,2014,BX.KLT.DINV.CD.WD,FDI net inflows (US$),3251563602.3094
New Zealand,2013,BX.KLT.DINV.CD.WD,FDI net inflows (US$),-69519935.4200306
New Zealand,2012,BX.KLT.DINV.CD.WD,FDI net inflows (US$),3846884018.51781
New Zealand,2011,BX.KLT.DINV.CD.WD,FDI net inflows (US$),1378410924.39879
New Zealand,2010,BX.KLT.DINV.CD.WD,FDI net inflows (US$),286306902.9756
New Zealand,2009,BX.KLT.DINV.CD.WD,FDI net inflows (US$),-52385533.2387358
New Zealand,2008,BX.KLT.DINV.CD.WD,FDI net inflows (US$),2591966537.02927
New Zealand,2007,BX.KLT.DINV.CD.WD,FDI net inflows (US$),4335506075.9374
New Zealand,2006,BX.KLT.DINV.CD.WD,FDI net inflows (US$),2912645686.56863
New Zealand,2005,BX.KLT.DINV.CD.WD,FDI net inflows (US$),1906665963.75812
New Zealand,2004,BX.KLT.DINV.CD.WD,FDI net inflows (US$),2319819298.42871
New Zealand,2003,BX.KLT.DINV.CD.WD,FDI net inflows (US$),-3363941288.043
New Zealand,2002,BX.KLT.DINV.CD.WD,FDI net inflows (US$),2848556986.63852
New Zealand,2001,BX.KLT.DINV.CD.WD,FDI net inflows (US$),259321576.796311
New Zealand,2000,BX.KLT.DINV.CD.WD,FDI net inflows (US$),-1507812033.25805
New Zealand,1999,BX.KLT.DINV.CD.WD,FDI net inflows (US$),941464110.0
New Zealand,1998,BX.KLT.DINV.CD.WD,FDI net inflows (US$),1825772780.0
New Zealand,1997,BX.KLT.DINV.CD.WD,FDI net inflows (US$),1917456790.0
New Zealand,1996,BX.KLT.DINV.CD.WD,FDI net inflows (US$),3918617040.0
New Zealand,1995,BX.KLT.DINV.CD.WD,FDI net inflows (US$),2849961940.0
New Zealand,1994,BX.KLT.DINV.CD.WD,FDI net inflows (US$),2616630700.0
New Zealand,1993,BX.KLT.DINV.CD.WD,FDI net inflows (US$),2211822690.0
New Zealand,1992,BX.KLT.DINV.CD.WD,FDI net inflows (US$),1088200070.0
New Zealand,1991,BX.KLT.DINV.CD.WD,FDI net inflows (US$),1691366070.0
United States,2023,BX.KLT.DINV.CD.WD,FDI net inflows (US$),348784000000.0
United States,2022,BX.KLT.DINV.CD.WD,FDI net inflows (US$),408982000000.0
United States,2021,BX.KLT.DINV.CD.WD,FDI net inflows (US$),475805000000.0
United States,2020,BX.KLT.DINV.CD.WD,FDI net inflows (US$),137066000000.0
United States,2019,BX.KLT.DINV.CD.WD,FDI net inflows (US$),315984000000.0
United States,2018,BX.KLT.DINV.CD.WD,FDI net inflows (US$),214715000000.0
United States,2017,BX.KLT.DINV.CD.WD,FDI net inflows (US$),380823000000.0
United States,2016,BX.KLT.DINV.CD.WD,FDI net inflows (US$),474388000000.0
United States,2015,BX.KLT.DINV.CD.WD,FDI net inflows (US$),511434000000.0
United States,2014,BX.KLT.DINV.CD.WD,FDI net inflows (US$),251856000000.0
United States,2013,BX.KLT.DINV.CD.WD,FDI net inflows (US$),288131000000.0
United States,2012,BX.KLT.DINV.CD.WD,FDI net inflows (US$),250345000000.0
United States,2011,BX.KLT.DINV.CD.WD,FDI net inflows (US$),263497000000.0
United States,2010,BX.KLT.DINV.CD.WD,FDI net inflows (US$),264039000000.0
United States,2009,BX.KLT.DINV.CD.WD,FDI net inflows (US$),161083000000.0
United States,2008,BX.KLT.DINV.CD.WD,FDI net inflows (US$),341092000000.0
United States,2007,BX.KLT.DINV.CD.WD,FDI net inflows (US$),346613000000.0
United States,2006,BX.KLT.DINV.CD.WD,FDI net inflows (US$),298463000000.0
United States,2005,BX.KLT.DINV.CD.WD,FDI net inflows (US$),142344000000.0
United States,2004,BX.KLT.DINV.CD.WD,FDI net inflows (US$),213641000000.0
United States,2003,BX.KLT.DINV.CD.WD,FDI net inflows (US$),117106000000.0
United States,2002,BX.KLT.DINV.CD.WD,FDI net inflows (US$),111055000000.0
United States,2001,BX.KLT.DINV.CD.WD,FDI net inflows (US$),172496000000.0
United States,2000,BX.KLT.DINV.CD.WD,FDI net inflows (US$),349125000000.0
United States,1999,BX.KLT.DINV.CD.WD,FDI net inflows (US$),312449000000.0
United States,1998,BX.KLT.DINV.CD.WD,FDI net inflows (US$),211150000000.0
United States,1997,BX.KLT.DINV.CD.WD,FDI net inflows (US$),122150000000.0
United States,1996,BX.KLT.DINV.CD.WD,FDI net inflows (US$),97660000000.0
United States,1995,BX.KLT.DINV.CD.WD,FDI net inflows (US$),69080000000.0
United States,1994,BX.KLT.DINV.CD.WD,FDI net inflows (US$),55940000000.0
United States,1993,BX.KLT.DINV.CD.WD,FDI net inflows (US$),50230000000.0
United States,1992,BX.KLT.DINV.CD.WD,FDI net inflows (US$),30310000000.0
United States,1991,BX.KLT.DINV.CD.WD,FDI net inflows (US$),34550000000.0
China,2023,BX.KLT.DINV.CD.WD,FDI net inflows (US$),42727679407.24
China,2022,BX.KLT.DINV.CD.WD,FDI net inflows (US$),190203789092.51
China,2021,BX.KLT.DINV.CD.WD,FDI net inflows (US$),344074977062.48
China,2020,BX.KLT.DINV.CD.WD,FDI net inflows (US$),253095616058.58
China,2019,BX.KLT.DINV.CD.WD,FDI net inflows (US$),187169822364.755
China,2018,BX.KLT.DINV.CD.WD,FDI net inflows (US$),235365050036.341
China,2017,BX.KLT.DINV.CD.WD,FDI net inflows (US$),166083755721.649
China,2016,BX.KLT.DINV.CD.WD,FDI net inflows (US$),174749584584.051
China,2015,BX.KLT.DINV.CD.WD,FDI net inflows (US$),242489331627.399
China,2014,BX.KLT.DINV.CD.WD,FDI net inflows (US$),268097181064.335
China,2013,BX.KLT.DINV.CD.WD,FDI net inflows (US$),290928431467.003
China,2012,BX.KLT.DINV.CD.WD,FDI net inflows (US$),241213868161.42
China,2011,BX.KLT.DINV.CD.WD,FDI net inflows (US$),280072219149.935
China,2010,BX.KLT.DINV.CD.WD,FDI net inflows (US$),243703434558.178
China,2009,BX.KLT.DINV.CD.WD,FDI net inflows (US$),131057052869.5
China,2008,BX.KLT.DINV.CD.WD,FDI net inflows (US$),171534650311.569
China,2007,BX.KLT.DINV.CD.WD,FDI net inflows (US$),156249335203.202
China,2006,BX.KLT.DINV.CD.WD,FDI net inflows (US$),124082035618.506
China,2005,BX.KLT.DINV.CD.WD,FDI net inflows (US$),104108693867.085
China,2004,BX.KLT.DINV.CD.WD,FDI net inflows (US$),68117272181.2194
China,2003,BX.KLT.DINV.CD.WD,FDI net inflows (US$),57900937467.3864
China,2002,BX.KLT.DINV.CD.WD,FDI net inflows (US$),53073618897.4036
China,2001,BX.KLT.DINV.CD.WD,FDI net inflows (US$),47053000000.0
China,2000,BX.KLT.DINV.CD.WD,FDI net inflows (US$),42095300000.0
China,1999,BX.KLT.DINV.CD.WD,FDI net inflows (US$),41014000000.0
China,1998,BX.KLT.DINV.CD.WD,FDI net inflows (US$),45644000000.0
China,1997,BX.KLT.DINV.CD.WD,FDI net inflows (US$),45439000000.0
China,1996,BX.KLT.DINV.CD.WD,FDI net inflows (US$),40180000000.0
China,1995,BX.KLT.DINV.CD.WD,FDI net inflows (US$),35849200000.0
China,1994,BX.KLT.DINV.CD.WD,FDI net inflows (US$),33787000000.0
China,1993,BX.KLT.DINV.CD.WD,FDI net inflows (US$),27515000000.0
China,1992,BX.KLT.DINV.CD.WD,FDI net inflows (US$),11156000000.0
China,1991,BX.KLT.DINV.CD.WD,FDI net inflows (US$),4366000000.0
India,2023,BX.KLT.DINV.CD.WD,FDI net inflows (US$),28078983530.3979
India,2022,BX.KLT.DINV.CD.WD,FDI net inflows (US$),49940258404.266
India,2021,BX.KLT.DINV.CD.WD,FDI net inflows (US$),44727277562.881
India,2020,BX.KLT.DINV.CD.WD,FDI net inflows (US$),64362364994.3754
India,2019,BX.KLT.DINV.CD.WD,FDI net inflows (US$),50610647353.5912
India,2018,BX.KLT.DINV.CD.WD,FDI net inflows (US$),42117450737.2644
India,2017,BX.KLT.DINV.CD.WD,FDI net inflows (US$),39966091358.7384
India,2016,BX.KLT.DINV.CD.WD,FDI net inflows (US$),44458571545.798
India,2015,BX.KLT.DINV.CD.WD,FDI net inflows (US$),44009492129.5319
India,2014,BX.KLT.DINV.CD.WD,FDI net inflows (US$),34576643694.1383
India,2013,BX.KLT.DINV.CD.WD,FDI net inflows (US$),28153031270.3203
India,2012,BX.KLT.DINV.CD.WD,FDI net inflows (US$),23995685014.2142
India,2011,BX.KLT.DINV.CD.WD,FDI net inflows (US$),36498654597.8589
India,2010,BX.KLT.DINV.CD.WD,FDI net inflows (US$),27396885033.7839
India,2009,BX.KLT.DINV.CD.WD,FDI net inflows (US$),35581372929.6642
India,2008,BX.KLT.DINV.CD.WD,FDI net inflows (US$),43406277075.8109
India,2007,BX.KLT.DINV.CD.WD,FDI net inflows (US$),25227740886.6819
India,2006,BX.KLT.DINV.CD.WD,FDI net inflows (US$),20029119267.1396
India,2005,BX.KLT.DINV.CD.WD,FDI net inflows (US$),7269407225.61438
India,2004,BX.KLT.DINV.CD.WD,FDI net inflows (US$),5429250989.85717
India,2003,BX.KLT.DINV.CD.WD,FDI net inflows (US$),3681984671.43429
India,2002,BX.KLT.DINV.CD.WD,FDI net inflows (US$),5208967106.27894
India,2001,BX.KLT.DINV.CD.WD,FDI net inflows (US$),5128093561.62688
India,2000,BX.KLT.DINV.CD.WD,FDI net inflows (US$),3584217307.18756
India,1999,BX.KLT.DINV.CD.WD,FDI net inflows (US$),2168591054.37924
India,1998,BX.KLT.DINV.CD.WD,FDI net inflows (US$),2634651657.77141
India,1997,BX.KLT.DINV.CD.WD,FDI net inflows (US$),3577330042.34585
India,1996,BX.KLT.DINV.CD.WD,FDI net inflows (US$),2426057021.91092
India,1995,BX.KLT.DINV.CD.WD,FDI net inflows (US$),2143628110.28392
India,1994,BX.KLT.DINV.CD.WD,FDI net inflows (US$),973271468.722874
India,1993,BX.KLT.DINV.CD.WD,FDI net inflows (US$),550370024.929383
India,1992,BX.KLT.DINV.CD.WD,FDI net inflows (US$),276512438.973893
India,1991,BX.KLT.DINV.CD.WD,FDI net inflows (US$),73537638.3885329
South Africa,2023,BX.KLT.DINV.CD.WD,FDI net inflows (US$),3442331506.38971
South Africa,2022,BX.KLT.DINV.CD.WD,FDI net inflows (US$),9238990828.45043
South Africa,2021,BX.KLT.DINV.CD.WD,FDI net inflows (US$),40658789144.9382
South Africa,2020,BX.KLT.DINV.CD.WD,FDI net inflows (US$),3153552569.39325
South Africa,2019,BX.KLT.DINV.CD.WD,FDI net inflows (US$),5116098443.48715
South Africa,2018,BX.KLT.DINV.CD.WD,FDI net inflows (US$),5569462350.15205
South Africa,2017,BX.KLT.DINV.CD.WD,FDI net inflows (US$),2058579911.05235
South Africa,2016,BX.KLT.DINV.CD.WD,FDI net inflows (US$),2215307020.39541
South Africa,2015,BX.KLT.DINV.CD.WD,FDI net inflows (US$),1521139945.30532
South Africa,2014,BX.KLT.DINV.CD.WD,FDI net inflows (US$),5791659020.09997
South Africa,2013,BX.KLT.DINV.CD.WD,FDI net inflows (US$),8232518815.62083
South Africa,2012,BX.KLT.DINV.CD.WD,FDI net inflows (US$),4626029122.40007
South Africa,2011,BX.KLT.DINV.CD.WD,FDI net inflows (US$),4139289122.68737
South Africa,2010,BX.KLT.DINV.CD.WD,FDI net inflows (US$),3693271715.48139
South Africa,2009,BX.KLT.DINV.CD.WD,FDI net inflows (US$),7624489973.88189
South Africa,2008,BX.KLT.DINV.CD.WD,FDI net inflows (US$),9885001293.44358
South Africa,2007,BX.KLT.DINV.CD.WD,FDI net inflows (US$),6586792253.1097
South Africa,2006,BX.KLT.DINV.CD.WD,FDI net inflows (US$),623291744.34352
South Africa,2005,BX.KLT.DINV.CD.WD,FDI net inflows (US$),6522098178.18051
South Africa,2004,BX.KLT.DINV.CD.WD,FDI net inflows (US$),701422007.629779
South Africa,2003,BX.KLT.DINV.CD.WD,FDI net inflows (US$),783136092.25814
South Africa,2002,BX.KLT.DINV.CD.WD,FDI net inflows (US$),1479804588.75227
South Africa,2001,BX.KLT.DINV.CD.WD,FDI net inflows (US$),7270344986.4768
South Africa,2000,BX.KLT.DINV.CD.WD,FDI net inflows (US$),968831355.959091
South Africa,1999,BX.KLT.DINV.CD.WD,FDI net inflows (US$),1503332454.41012
South Africa,1998,BX.KLT.DINV.CD.WD,FDI net inflows (US$),550338595.971811
South Africa,1997,BX.KLT.DINV.CD.WD,FDI net inflows (US$),3810543923.03317
South Africa,1996,BX.KLT.DINV.CD.WD,FDI net inflows (US$),816389273.755429
South Africa,1995,BX.KLT.DINV.CD.WD,FDI net inflows (US$),1248424932.7343
South Africa,1994,BX.KLT.DINV.CD.WD,FDI net inflows (US$),374410441.074407
South Africa,1993,BX.KLT.DINV.CD.WD,FDI net inflows (US$),11290546.0235309
South Africa,1992,BX.KLT.DINV.CD.WD,FDI net inflows (US$),3358018.17406729
South Africa,1991,BX.KLT.DINV.CD.WD,FDI net inflows (US$),254133621.740141
Brazil,2023,BX.KLT.DINV.CD.WD,FDI net inflows (US$),62441880089.59
Brazil,2022,BX.KLT.DINV.CD.WD,FDI net inflows (US$),74606361830.23
Brazil,2021,BX.KLT.DINV.CD.WD,FDI net inflows (US$),46440503520.19
Brazil,2020,BX.KLT.DINV.CD.WD,FDI net inflows (US$),38270116307.45
Brazil,2019,BX.KLT.DINV.CD.WD,FDI net inflows (US$),69174411753.45
Brazil,2018,BX.KLT.DINV.CD.WD,FDI net inflows (US$),78183840044.98
Brazil,2017,BX.KLT.DINV.CD.WD,FDI net inflows (US$),68885491315.23
Brazil,2016,BX.KLT.DINV.CD.WD,FDI net inflows (US$),74294627801.19
Brazil,2015,BX.KLT.DINV.CD.WD,FDI net inflows (US$),64738153494.44
Brazil,2014,BX.KLT.DINV.CD.WD,FDI net inflows (US$),87713983217.24
Brazil,2013,BX.KLT.DINV.CD.WD,FDI net inflows (US$),75211029129.4
Brazil,2012,BX.KLT.DINV.CD.WD,FDI net inflows (US$),92568388321.34
Brazil,2011,BX.KLT.DINV.CD.WD,FDI net inflows (US$),102427228231.42
Brazil,2010,BX.KLT.DINV.CD.WD,FDI net inflows (US$),82389932468.07
Brazil,2009,BX.KLT.DINV.CD.WD,FDI net inflows (US$),31480931700.0
Brazil,2008,BX.KLT.DINV.CD.WD,FDI net inflows (US$),50716402711.4787
Brazil,2007,BX.KLT.DINV.CD.WD,FDI net inflows (US$),44579492463.6336
Brazil,2006,BX.KLT.DINV.CD.WD,FDI net inflows (US$),19418085598.0794
Brazil,2005,BX.KLT.DINV.CD.WD,FDI net inflows (US$),15459981604.1196
Brazil,2004,BX.KLT.DINV.CD.WD,FDI net inflows (US$),18161380459.7533
Brazil,2003,BX.KLT.DINV.CD.WD,FDI net inflows (US$),10123013670.9901
Brazil,2002,BX.KLT.DINV.CD.WD,FDI net inflows (US$),16586600193.114
Brazil,2001,BX.KLT.DINV.CD.WD,FDI net inflows (US$),23225846372.251
Brazil,2000,BX.KLT.DINV.CD.WD,FDI net inflows (US$),32994718699.75
Brazil,1999,BX.KLT.DINV.CD.WD,FDI net inflows (US$),28385675614.9902
Brazil,1998,BX.KLT.DINV.CD.WD,FDI net inflows (US$),28855609916.42
Brazil,1997,BX.KLT.DINV.CD.WD,FDI net inflows (US$),18992934310.6468
Brazil,1996,BX.KLT.DINV.CD.WD,FDI net inflows (US$),12552000000.0
Brazil,1995,BX.KLT.DINV.CD.WD,FDI net inflows (US$),4859000000.0
Brazil,1994,BX.KLT.DINV.CD.WD,FDI net inflows (US$),3072000000.0
Brazil,1993,BX.KLT.DINV.CD.WD,FDI net inflows (US$),1292000000.0
Brazil,1992,BX.KLT.DINV.CD.WD,FDI net inflows (US$),2061000000.0
Brazil,1991,BX.KLT.DINV.CD.WD,FDI net inflows (US$),1103000000.0
Russian Federation,2023,BX.KLT.DINV.CD.WD,FDI net inflows (US$),-10045103795.0207
Russian Federation,2022,BX.KLT.DINV.CD.WD,FDI net inflows (US$),-39800944226.9806
Russian Federation,2021,BX.KLT.DINV.CD.WD,FDI net inflows (US$),40450000000.0
Russian Federation,2020,BX.KLT.DINV.CD.WD,FDI net inflows (US$),9478810000.0
Russian Federation,2019,BX.KLT.DINV.CD.WD,FDI net inflows (US$),31974770000.0
Russian Federation,2018,BX.KLT.DINV.CD.WD,FDI net inflows (US$),8784850000.0
Russian Federation,2017,BX.KLT.DINV.CD.WD,FDI net inflows (US$),28557440000.0
Russian Federation,2016,BX.KLT.DINV.CD.WD,FDI net inflows (US$),32538900000.0
Russian Federation,2015,BX.KLT.DINV.CD.WD,FDI net inflows (US$),6852970000.0
Russian Federation,2014,BX.KLT.DINV.CD.WD,FDI net inflows (US$),22031340000.0
Russian Federation,2013,BX.KLT.DINV.CD.WD,FDI net inflows (US$),69218890000.0
Russian Federation,2012,BX.KLT.DINV.CD.WD,FDI net inflows (US$),50587560000.0
Russian Federation,2011,BX.KLT.DINV.CD.WD,FDI net inflows (US$),55083630000.0
Russian Federation,2010,BX.KLT.DINV.CD.WD,FDI net inflows (US$),43167780000.0
Russian Federation,2009,BX.KLT.DINV.CD.WD,FDI net inflows (US$),36583100000.0
Russian Federation,2008,BX.KLT.DINV.CD.WD,FDI net inflows (US$),74782910000.0
Russian Federation,2007,BX.KLT.DINV.CD.WD,FDI net inflows (US$),55873680000.0
Russian Federation,2006,BX.KLT.DINV.CD.WD,FDI net inflows (US$),37594770000.0
Russian Federation,2005,BX.KLT.DINV.CD.WD,FDI net inflows (US$),15508050000.0
Russian Federation,2004,BX.KLT.DINV.CD.WD,FDI net inflows (US$),15402990000.0
Russian Federation,2003,BX.KLT.DINV.CD.WD,FDI net inflows (US$),7928630000.0
Russian Federation,2002,BX.KLT.DINV.CD.WD,FDI net inflows (US$),3473830000.0
Russian Federation,2001,BX.KLT.DINV.CD.WD,FDI net inflows (US$),2847300000.0
Russian Federation,2000,BX.KLT.DINV.CD.WD,FDI net inflows (US$),2678030000.0
Russian Federation,1999,BX.KLT.DINV.CD.WD,FDI net inflows (US$),3256530000.0
Russian Federation,1998,BX.KLT.DINV.CD.WD,FDI net inflows (US$),2761360000.0
Russian Federation,1997,BX.KLT.DINV.CD.WD,FDI net inflows (US$),4864650000.0
Russian Federation,1996,BX.KLT.DINV.CD.WD,FDI net inflows (US$),2579330000.0
Russian Federation,1995,BX.KLT.DINV.CD.WD,FDI net inflows (US$),2065720000.0
Russian Federation,1994,BX.KLT.DINV.CD.WD,FDI net inflows (US$),689570000.0
Russian Federation,1993,BX.KLT.DINV.CD.WD,FDI net inflows (US$),1210782000.0
Russian Federation,1992,BX.KLT.DINV.CD.WD,FDI net inflows (US$),1161000000.0
"Egypt, Arab Rep.",2023,BX.KLT.DINV.CD.WD,FDI net inflows (US$),9840600000.0
"Egypt, Arab Rep.",2022,BX.KLT.DINV.CD.WD,FDI net inflows (US$),11399900000.0
"Egypt, Arab Rep.",2021,BX.KLT.DINV.CD.WD,FDI net inflows (US$),5122300000.0
"Egypt, Arab Rep.",2020,BX.KLT.DINV.CD.WD,FDI net inflows (US$),5851800000.0
"Egypt, Arab Rep.",2019,BX.KLT.DINV.CD.WD,FDI net inflows (US$),9010100000.0
"Egypt, Arab Rep.",2018,BX.KLT.DINV.CD.WD,FDI net inflows (US$),8141300000.0
"Egypt, Arab Rep.",2017,BX.KLT.DINV.CD.WD,FDI net inflows (US$),7408700000.0
"Egypt, Arab Rep.",2016,BX.KLT.DINV.CD.WD,FDI net inflows (US$),8106800000.0
"Egypt, Arab Rep.",2015,BX.KLT.DINV.CD.WD,FDI net inflows (US$),6925200000.0
"Egypt, Arab Rep.",2014,BX.KLT.DINV.CD.WD,FDI net inflows (US$),4612200000.0
"Egypt, Arab Rep.",2013,BX.KLT.DINV.CD.WD,FDI net inflows (US$),4192200000.0
"Egypt, Arab Rep.",2012,BX.KLT.DINV.CD.WD,FDI net inflows (US$),2797700000.0
"Egypt, Arab Rep.",2011,BX.KLT.DINV.CD.WD,FDI net inflows (US$),-482700000.0
"Egypt, Arab Rep.",2010,BX.KLT.DINV.CD.WD,FDI net inflows (US$),6385600000.0
"Egypt, Arab Rep.",2009,BX.KLT.DINV.CD.WD,FDI net inflows (US$),6711600000.0
"Egypt, Arab Rep.",2008,BX.KLT.DINV.CD.WD,FDI net inflows (US$),9494600000.0
"Egypt, Arab Rep.",2007,BX.KLT.DINV.CD.WD,FDI net inflows (US$),11578100000.0
"Egypt, Arab Rep.",2006,BX.KLT.DINV.CD.WD,FDI net inflows (US$),10042800000.0
"Egypt, Arab Rep.",2005,BX.KLT.DINV.CD.WD,FDI net inflows (US$),5375600000.0
"Egypt, Arab Rep.",2004,BX.KLT.DINV.CD.WD,FDI net inflows (US$),1253300000.0
"Egypt, Arab Rep.",2003,BX.KLT.DINV.CD.WD,FDI net inflows (US$),237400000.0
"Egypt, Arab Rep.",2002,BX.KLT.DINV.CD.WD,FDI net inflows (US$),646900000.0
"Egypt, Arab Rep.",2001,BX.KLT.DINV.CD.WD,FDI net inflows (US$),509900000.0
"Egypt, Arab Rep.",2000,BX.KLT.DINV.CD.WD,FDI net inflows (US$),1235000000.0
"Egypt, Arab Rep.",1999,BX.KLT.DINV.CD.WD,FDI net inflows (US$),1065300000.0
"Egypt, Arab Rep.",1998,BX.KLT.DINV.CD.WD,FDI net inflows (US$),1076000000.0
"Egypt, Arab Rep.",1997,BX.KLT.DINV.CD.WD,FDI net inflows (US$),890550000.0
"Egypt, Arab Rep.",1996,BX.KLT.DINV.CD.WD,FDI net inflows (US$),636000000.0
"Egypt, Arab Rep.",1995,BX.KLT.DINV.CD.WD,FDI net inflows (US$),598000000.0
"Egypt, Arab Rep.",1994,BX.KLT.DINV.CD.WD,FDI net inflows (US$),1256000000.0
"Egypt, Arab Rep.",1993,BX.KLT.DINV.CD.WD,FDI net inflows (US$),493000000.0
"Egypt, Arab Rep.",1992,BX.KLT.DINV.CD.WD,FDI net inflows (US$),459000000.0
"Egypt, Arab Rep.",1991,BX.KLT.DINV.CD.WD,FDI net inflows (US$),253000000.0
Ethiopia,2023,BX.KLT.DINV.CD.WD,FDI net inflows (US$),3262966283.51939
Ethiopia,2022,BX.KLT.DINV.CD.WD,FDI net inflows (US$),3669991332.17486
Ethiopia,2021,BX.KLT.DINV.CD.WD,FDI net inflows (US$),4259445795.28263
Ethiopia,2020,BX.KLT.DINV.CD.WD,FDI net inflows (US$),2395799880.65984
Ethiopia,2019,BX.KLT.DINV.CD.WD,FDI net inflows (US$),2548743427.35754
Ethiopia,2018,BX.KLT.DINV.CD.WD,FDI net inflows (US$),3360419368.65295
Ethiopia,2017,BX.KLT.DINV.CD.WD,FDI net inflows (US$),4017159564.65434
Ethiopia,2016,BX.KLT.DINV.CD.WD,FDI net inflows (US$),4142937496.46329
Ethiopia,2015,BX.KLT.DINV.CD.WD,FDI net inflows (US$),2626517918.313
Ethiopia,2014,BX.KLT.DINV.CD.WD,FDI net inflows (US$),1855052153.64107
Ethiopia,2013,BX.KLT.DINV.CD.WD,FDI net inflows (US$),1343876023.73137
Ethiopia,2012,BX.KLT.DINV.CD.WD,FDI net inflows (US$),278562822.162861
Ethiopia,2011,BX.KLT.DINV.CD.WD,FDI net inflows (US$),628624805.998665
Ethiopia,2010,BX.KLT.DINV.CD.WD,FDI net inflows (US$),288271568.250744
Ethiopia,2009,BX.KLT.DINV.CD.WD,FDI net inflows (US$),221459581.361984
Ethiopia,2008,BX.KLT.DINV.CD.WD,FDI net inflows (US$),108537543.965443
Ethiopia,2007,BX.KLT.DINV.CD.WD,FDI net inflows (US$),222000572.994807
Ethiopia,2006,BX.KLT.DINV.CD.WD,FDI net inflows (US$),545257102.178304
Ethiopia,2005,BX.KLT.DINV.CD.WD,FDI net inflows (US$),265111675.482385
Ethiopia,2004,BX.KLT.DINV.CD.WD,FDI net inflows (US$),545100000.0
Ethiopia,2003,BX.KLT.DINV.CD.WD,FDI net inflows (US$),465000000.0
Ethiopia,2002,BX.KLT.DINV.CD.WD,FDI net inflows (US$),255000000.0
Ethiopia,2001,BX.KLT.DINV.CD.WD,FDI net inflows (US$),349400000.0
Ethiopia,2000,BX.KLT.DINV.CD.WD,FDI net inflows (US$),134640000.0
Ethiopia,1999,BX.KLT.DINV.CD.WD,FDI net inflows (US$),69980000.0
Ethiopia,1998,BX.KLT.DINV.CD.WD,FDI net inflows (US$),260670000.0
Ethiopia,1997,BX.KLT.DINV.CD.WD,FDI net inflows (US$),288490000.0
Ethiopia,1996,BX.KLT.DINV.CD.WD,FDI net inflows (US$),21930000.0
Ethiopia,1995,BX.KLT.DINV.CD.WD,FDI net inflows (US$),14140000.0
Ethiopia,1994,BX.KLT.DINV.CD.WD,FDI net inflows (US$),17210000.0
Ethiopia,1993,BX.KLT.DINV.CD.WD,FDI net inflows (US$),3500000.0
Ethiopia,1992,BX.KLT.DINV.CD.WD,FDI net inflows (US$),170000.0
"Iran, Islamic Rep.",2023,BX.KLT.DINV.CD.WD,FDI net inflows (US$),1422333330.0
"Iran, Islamic Rep.",2022,BX.KLT.DINV.CD.WD,FDI net inflows (US$),1500000000.0
"Iran, Islamic Rep.",2021,BX.KLT.DINV.CD.WD,FDI net inflows (US$),1425000000.0
"Iran, Islamic Rep.",2020,BX.KLT.DINV.CD.WD,FDI net inflows (US$),1342000000.0
"Iran, Islamic Rep.",2019,BX.KLT.DINV.CD.WD,FDI net inflows (US$),1508000000.0
"Iran, Islamic Rep.",2018,BX.KLT.DINV.CD.WD,FDI net inflows (US$),2373000000.0
"Iran, Islamic Rep.",2017,BX.KLT.DINV.CD.WD,FDI net inflows (US$),5019000000.0
"Iran, Islamic Rep.",2016,BX.KLT.DINV.CD.WD,FDI net inflows (US$),3372000000.0
"Iran, Islamic Rep.",2015,BX.KLT.DINV.CD.WD,FDI net inflows (US$),2050000000.0
"Iran, Islamic Rep.",2014,BX.KLT.DINV.CD.WD,FDI net inflows (US$),2105494000.0
"Iran, Islamic Rep.",2013,BX.KLT.DINV.CD.WD,FDI net inflows (US$),3049945000.0
